objName,objAltName1,objAltName2,objAltName3,NED_name,NED_redshift,raMean,decMean,TransientName,TransientRA,TransientDEC
PSO J111529.741+604454.734,,,,WISEA J111529.75+604454.7,0.04579,168.87393982,60.74853558,SN2005C,168.87257916666667,60.75153055555555
PSO J160948.990+604450.989,,,,WISEA J160949.00+604451.0,0.103806,242.45412831,60.74748905,SNF20080618-008,242.4579999999999,60.74833333333334
PSO J161401.852+604706.525,,,,WISEA J161401.84+604706.5,,243.5077057,60.78515092,SN2019hep,243.52261666666664,60.78314444444445
PSO J175336.884+605023.975,,,,WISEA J175336.88+605023.9,,268.40366122,60.84000092,SN2019ncd,268.4093541666666,60.84022222222222
PSO J071222.319+605045.089,,,,WISEA J071222.33+605045.0,,108.09302163,60.84586495,SN2020ht,108.0945125,60.84540833333334
PSO J071321.566+605202.153,,,,WISEA J071321.58+605202.3,,108.3398259,60.86728196,SN2019vuv,108.33892916666666,60.86707777777778
PSO J174547.524+605350.857,,,,NGC 6464,0.0331459999999999,266.44803001,60.89746759,SN1992aa,266.4470416666667,60.8941388888889
PSO J133315.529+605529.759,,,,WISEA J133315.32+605530.9,,203.31470143,60.92493112,CSS130318:133316+605531,203.31541666666664,60.9251388888889
PSO J134700.464+605823.448,,,,NGC 5308,0.006665,206.75187079,60.97314466,SN1996bk,206.74157916666664,60.97025
PSO J235836.453+605905.889,,,,2MFGC 18005,,359.65191068,60.98496459,SN2007kg,359.6559583333333,60.98518888888889
PSO J173827.451+610223.863,,,,UGC 10936,0.027099,264.61439031,61.0399425,SN2008an,264.6174208333333,61.03713888888889
PSO J155123.795+610450.051,,,,WISEA J155123.77+610450.0,,237.8491161,61.08057914,SN2019fcx,237.84867083333333,61.08012222222222
PSO J111510.142+610636.769,,,,MCG +10-16-097,0.056587,168.79219024,61.11019423,SN2019drf,168.79219166666667,61.11027222222222
PSO J151118.197+610725.240,,,,UGC 09766,0.045134,227.82583682,61.12367402,SN1999cm,227.8299208333333,61.11983055555557
PSO J192130.731+610840.323,,,,NGC 6796,0.0073019999999999,290.37803191,61.14452710000001,SN2017ixv,290.38016666666664,61.14771111111111
PSO J142828.616+610936.410,,,,WISEA J142828.61+610936.7,,217.11880547,61.15987879,PTF09dqt,217.120125,61.16036111111111
PSO J120125.103+611031.398,,,,WISEA J120125.12+611031.3,0.108015,180.35457052,61.17539631,SN2018jtb,180.3592583333333,61.17531944444444
PSO J195829.587+611309.107,,,,VII Zw 923,,299.62328905,61.21920284,SN2019pkz,299.62415416666664,61.219202777777774
PSO J150702.364+611341.119,,,,SDSS J150702.34+611341.0,0.044902,226.75988499,61.22807213,SN2019awk,226.760725,61.22838055555556
PSO J135709.933+611520.924,,,,2MASX J13570998+6115207,0.100688,209.29141016,61.25580546,PTF10nda,209.29054166666663,61.25252777777778
PSO J103020.897+611549.270,,,,CGCG 290-045,0.030798,157.58709606,61.26370263,SN2003la,157.58420833333332,61.26346944444445
PSO J112914.482+611613.872,,,,WISEA J112914.42+611614.3,0.061061,172.31023290000005,61.27060936,SN2019smr,172.31290416666664,61.26903333333333
PSO J161110.983+611604.737,,,,NGC 6095,0.030835,242.79580465,61.26798894,SN2003au,242.79817083333333,61.26616944444447
PSO J134500.523+611648.507,,,,CGCG 295-010,0.034811,206.25220482,61.28014973,SN2016ayf,206.2521708333333,61.28025
PSO J071429.517+611727.839,,,,WISEA J071429.51+611727.9,,108.62293495,61.2910687,SN2019oyt,108.6217875,61.289575
PSO J105448.321+611723.541,,,,NGC 3435,0.017205,163.70139106,61.28987331,SN1999bh,163.69570833333333,61.28888888888888
PSO J194505.947+612017.981,,,,WISEA J194505.96+612018.1,,296.27479176,61.33831885,SN2019gqp,296.27362499999987,61.33861944444445
PSO J132931.069+612600.715,,,,WISEA J132931.05+612600.6,0.031334,202.37946452,61.43353114,SN2018khw,202.3801875,61.43656388888888
PSO J130145.749+612755.779,,,,WISEA J130145.74+612755.7,0.055757,195.44059207,61.46548205,SN2018cty,195.4404083333333,61.46548055555557
PSO J154010.751+613146.065,,,,WISEA J154010.63+613146.5,,235.04479964,61.52947219,SN2018fcd,235.04620416666663,61.5300138888889
PSO J080416.251+613328.943,,,,UGC 04196 NOTES02,,121.06767359,61.55803050000001,SN2016aa,121.06674999999998,61.56186111111111
PSO J085333.949+613351.373,,,,WISEA J085333.95+613351.2,0.168251,133.39144624,61.56425452,iPTF15iy,133.38858333333332,61.5651388888889
PSO J150345.081+613402.765,,,,WISEA J150345.05+613402.5,0.06589,225.93781305,61.56740214,SN2018fhg,225.93806666666663,61.56789166666667
PSO J150423.417+613716.400,,,,WISEA J150423.40+613716.3,0.074071,226.09757918,61.62121568,SN2018epj,226.09835416666664,61.62144722222222
PSO J112315.368+613745.088,,,,WISEA J112315.33+613745.5,,170.81403661,61.62917684,SN2018ddq,170.8120708333333,61.628877777777774
PSO J180035.023+614146.287,,,,WISEA J180035.04+614146.3,,270.14593324,61.69617594,SN2018fec,270.1466291666666,61.6977111111111
PSO J091210.262+614218.299,,,,WISEA J091210.27+614218.3,0.102401,138.04280096,61.70509919,PTF11aad,138.04099999999997,61.70238888888889
PSO J180059.126+614158.756,,,,WISEA J180059.11+614158.8,,270.24635783,61.69964082,SN2018mc,270.25442083333326,61.69583888888889
PSO J085940.796+614521.120,,,,MCG +10-13-048,0.037845,134.91997661,61.75586128,SN2017ipi,134.91404166666663,61.75488888888889
PSO J134318.929+614823.891,,,,WISEA J134318.95+614824.1,0.032761,205.82888025,61.80662682,PTF12dlz,205.8288333333333,61.807055555555536
PSO J134805.952+614935.687,,,,UGC 08734,0.030701,207.02480243,61.82658544,SN2015ai,207.02042083333333,61.82091944444446
PSO J153143.969+615009.093,,,,WISEA J153143.95+615008.9,,232.93318228,61.83584595,SN2019rrc,232.93364166666663,61.83314722222222
PSO J191935.258+615048.501,,,,WISEA J191935.19+615048.6,,289.89690765,61.84680444,SN2017keg,289.89465,61.84691111111111
PSO J121540.786+615323.508,,,,CGCG 292-085,0.020252,183.92001425,61.8898553,SN2000cv,183.9251708333333,61.89016944444445
PSO J120126.743+615344.832,,,,NGC 4036:[NYW2016] Western jet,,180.36145081,61.89574843,SN2007gi,180.34757916666663,61.89271944444447
PSO J174448.860+615438.181,,,,NGC 6462,0.038407,266.20357989,61.91061573,SN2005ao,266.20682916666664,61.90781111111111
PSO J120534.216+615521.555,,,,CGCG 292-067,0.03308,181.39262414,61.92264939,SN2020aoi,181.395125,61.923505555555536
PSO J163105.458+615547.861,,,,MASTER J163105.47+615548.4,,247.77272099,61.93002146,SN2012bd,247.77279166666665,61.93011111111111
PSO J111959.989+615903.489,,,,WISEA J111959.99+615903.5,,169.99995943,61.98427147,SN2018itn,169.99924166666662,61.98194166666667
PSO J061054.854+620112.409,,,,UGC 03411,0.0226759999999999,92.72856674,62.02010973,SN2000dt,92.72782916666668,62.02421944444443
PSO J141316.028+620156.218,,,,WISEA J141316.02+620156.2,0.141719,213.31677268,62.03229017,SDSS0606-52365-412,213.31666666666663,62.032222222222224
PSO J130814.616+620201.091,,,,WISEA J130814.58+620201.1,0.033643,197.06084642,62.03363165,ASASSN-14cb,197.05933333333329,62.03358333333333
PSO J162628.858+620534.014,,,,WISEA J162628.85+620533.9,,246.62021899,62.092761,SN2016fes,246.621725,62.09223611111111
PSO J123625.981+620655.125,,,,S-CANDELS J123626.01+620655.1,,189.10829392,62.11532065,SN2003be,189.1083875,62.11530833333333
PSO J123653.811+620827.691,,,,SDSS J123653.80+620827.6,0.561,189.22424492,62.14106917,HST04Sas,189.2255208333333,62.13950277777778
PSO J122700.977+620951.420,,,,WISEA J122701.01+620951.3,,186.75411433,62.16431143,SN2019fkl,186.753775,62.1639
PSO J113128.473+621011.441,,,,WISEA J113128.46+621011.5,0.062633,172.86864128,62.16984074,SN2019ger,172.86864583333335,62.16981666666666
PSO J123634.480+621213.089,,,,HPS 369,0.45733,189.14363845,62.20364823,Yowie,189.1431791666666,62.2034861111111
PSO J123726.396+621213.788,,,,SDSS J123726.37+621213.7,0.3443,189.36003394,62.20378766,Cayanne,189.3629583333333,62.20213333333334
PSO J130736.982+621257.088,,,,UGC 08214,0.0276459999999999,196.9041156,62.21586294,SN1994A,196.91125,62.2138888888889
PSO J123651.080+621320.476,,,,HPS 425,0.20082,189.21283206,62.22238153,SN2002dc,189.20779166666665,62.22031111111112
PSO J123806.740+621845.756,,,,WISEA J123806.74+621845.6,,189.52811626,62.31269959,Patuxent,189.5373375,62.3131638888889
PSO J074748.472+621929.249,,,,WISEA J074748.57+621930.4,,116.95198293,62.32482473,SN1997di,116.93520833333332,62.32756111111112
PSO J133944.780+622337.035,,,,WISEA J133944.75+622336.6,0.135845,204.93657304,62.39360967,SN2001ku,204.93629583333333,62.3936388888889
PSO J113243.521+622551.693,,,,CGCG 314-031,0.012175,173.18130804,62.43102997,SN2018ecj,173.1789125,62.43258611111111
PSO J050845.924+622634.710,,,,CGCG 283-003,0.017018,77.19135366,62.44298143,SN2004gw,77.20170833333333,62.439080555555535
PSO J132332.153+622647.272,,,,WISEA J132332.13+622647.2,0.041523,200.88395114,62.44646566,SN2020bpi,200.87096666666665,62.44623888888889
PSO J061730.627+622927.749,,,,WISEA J061730.70+622927.3,,94.37757542,62.49100894,SN2019bek,94.3769,62.49109166666667
PSO J165112.612+623103.998,,,,WISEA J165112.60+623103.8,0.079875,252.80254559,62.51775669,SN2019bau,252.80152916666668,62.51771666666666
PSO J163526.589+623202.631,,,,WISEA J163526.60+623202.8,,248.86083246,62.53404508,SN2018lpg,248.8601125,62.53433611111111
PSO J131615.445+623253.313,,,,WISEA J131615.48+623253.0,0.041093,199.06432457,62.54814708,SN2019avx,199.06767916666664,62.54764166666666
PSO J141218.709+623833.445,,,,SDSS J141218.68+623833.5,,213.07792003,62.64262322,SN2018ddg,213.0760375,62.64297777777778
PSO J162748.976+624127.062,,,,UGC 10411,0.032812,246.9540859,62.69087171,SN2019ceg,246.96511666666663,62.69235555555554
PSO J080246.286+624254.617,,,,WISEA J080246.32+624254.4,,120.69283422,62.715171700000006,SN2019bwh,120.69369583333332,62.71521666666667
PSO J193913.233+624338.243,,,,WISEA J193913.26+624339.5,,294.80507983,62.72730322,SN2019hno,294.80401249999994,62.72801944444446
PSO J113302.761+624447.416,,,,WISEA J113302.76+624447.5,0.048299,173.2615038,62.74653229,SN2018bio,173.26020833333337,62.74369444444444
PSO J070254.727+624611.214,,,,CGCG 285-013,0.01517,105.72803429,62.76978888,SN2017jav,105.73125,62.7725
PSO J055457.538+624928.529,,,,WISEA J055457.53+624928.6,,88.73975033,62.82460143,SN2019qie,88.73659583333334,62.82663333333333
PSO J082001.730+624950.499,,,,UGC 04322,0.024564,125.00718826,62.83069585,SN2002he,124.99512916666666,62.82033055555557
PSO J173042.809+624953.524,,,,WISEA J173042.80+624953.5,0.081924,262.67837979,62.83151908,SN2018fae,262.6781458333333,62.83113055555556
PSO J132128.126+625229.995,,,,WISEA J132128.10+625230.1,0.041299,200.36720959,62.87499304,SN2019duf,200.36784166666664,62.87523333333333
PSO J142507.872+625323.859,,,,WISEA J142507.89+625323.8,,216.2827916,62.88996024,ASASSN-15li,216.28204166666663,62.89158333333333
PSO J144410.290+625342.630,,,,WISEA J144410.27+625342.6,,221.04290308,62.89516199,SN2018hxe,221.0424625,62.89519722222222
PSO J120824.486+625630.507,,,,MCG +11-15-028,0.040436,182.10203214,62.9418105,SN2012cn,182.1019208333333,62.94
PSO J154851.879+625749.039,,,,WISEA J154851.89+625748.0,0.04,237.21617687,62.96361528,SN2011ex,237.21562083333333,62.96358055555557
PSO J063504.681+625818.805,,,,2MASS J06350472+6258191,,98.76951096,62.97188552,SN2019phs,98.7648625,62.96953888888889
PSO J170944.073+625823.008,,,,NGC 6319,0.027408,257.43363516,62.97305222,ASASSN-15fa,257.44179166666663,62.97416944444446
PSO J172625.234+625821.355,,,,WISEA J172625.23+625821.7,,261.60512022,62.9726096,PTF09ego,261.60483333333326,62.97280555555556
PSO J150620.812+625851.502,,,,NGC 5881,0.021962,226.58677563,62.98098408,SN2011br,226.58417083333333,62.9835
PSO J080407.856+625901.813,,,,UGC 04185,0.023733,121.03282783,62.98384889999999,SN2003ik,121.02717083333332,62.98883055555557
PSO J114121.245+630441.230,,,,WISEA J114121.27+630441.1,0.046907,175.33858303,63.07811846,SN2019wds,175.3384333333333,63.07825277777778
PSO J144806.205+631259.787,,,,WISEA J144806.19+631259.8,0.051449,222.02582463,63.2165999,SN2018der,222.0234125,63.216675
PSO J144921.585+631614.049,,,,IC 1065,0.041639,222.33994706,63.27055351,SN2003jb,222.34282916666663,63.26838888888889
PSO J054622.503+632158.420,,,,WISEA J054622.51+632158.2,,86.59375944,63.36622525,SN1993ac,86.59812083333333,63.36861111111112
PSO J112330.846+632202.080,,,,CGCG 314-023,0.009725,170.87857823,63.36724673,SN2017hky,170.87712499999995,63.36651111111112
PSO J164600.586+632906.597,,,,UGC 10551,,251.50244677,63.48511506,PTF10fqx,251.5052916666666,63.48319444444444
PSO J204104.850+632941.598,,,,WISEA J204104.82+632941.3,,310.27017408,63.49488906,SN1991au,310.27916666666664,63.495
PSO J111002.282+633830.839,,,,CGCG 314-011,0.032863,167.50948409,63.64194112,SN2017ah,167.50814583333332,63.64282222222222
PSO J190224.361+634100.184,,,,WISEA J190224.34+634059.2,,285.60150774,63.68344574,SN2016dxx,285.60295833333333,63.68497222222222
PSO J155858.446+634229.110,,,,WISEA J155858.45+634229.0,,239.74356269,63.7080981,SN2018zc,239.74619166666665,63.71055000000001
PSO J112519.040+634345.249,,,,UGC 06429,0.012429,171.32936298,63.72922829,SN2001Q,171.33237083333333,63.721
PSO J203613.761+634423.562,,,,UGC 11603,0.017582,309.05732254,63.73989045,SN2004cr,309.02849999999995,63.73678055555556
PSO J070634.823+635056.193,,,,UGC 03660,0.0142169999999999,106.64506258,63.84894696,Gaia19asm,106.64499999999998,63.8489
PSO J101720.682+635136.597,,,,WISEA J101720.66+635136.8,0.039896,154.33615745,63.86018393,SN2017hmi,154.33670833333332,63.85973055555557
PSO J075134.131+635541.906,,,,MCG +11-10-034,0.025,117.89223608,63.92830077,SN2003ki,117.88849999999998,63.931
PSO J163655.771+635749.354,,,,WISEA J163655.73+635749.1,0.063414,249.23235264,63.96372088,SN2018btj,249.24025,63.96993055555557
PSO J155543.461+640104.998,,,,WISEA J155543.45+640104.8,,238.93105708,64.01805324,PTF09qn,238.93191666666664,64.01750277777778
PSO J174732.921+640138.974,,,,UGC 10995,0.0272,266.88716659,64.02748769,SN2010fw,266.88504166666667,64.02341944444444
PSO J070715.899+640352.268,,,,WISEA J070715.89+640352.0,,106.81624604,64.0645225,SN2018ise,106.81987916666664,64.06164444444444
PSO J161617.945+640609.144,,,,UGC 10318,0.032446,244.07473944,64.10255621,SN2014ax,244.07567083333333,64.10175
PSO J204154.136+641253.186,,,,2MASS J20415415+6412532,,310.47557562,64.21477647,SN2018ebt,310.4791041666667,64.214625
PSO J111103.593+641446.082,,,,2MASS J11110359+6414456,0.035322,167.76499314,64.24612949,SN2018jrj,167.76665,64.24737777777779
PSO J094503.153+641527.162,,,,KUG 0941+644,0.017789,146.26311243,64.25754876,SN2011ia,146.2647916666666,64.26016944444444
PSO J181255.177+641843.562,,,,WISEA J181255.30+641842.6,,273.22987181,64.31210158,CSS130917:181255+641840,273.2305833333333,64.31116666666667
PSO J122110.302+642037.733,,,,SDSS J122110.33+642038.0,,185.29291428,64.34383551,iPTF14bag,185.29299166666664,64.34354444444443
PSO J212717.453+642459.238,,,,WISEA J212717.45+642459.2,,321.82273213,64.41645142,SN2019meh,321.8227166666666,64.41643611111111
PSO J061549.451+642550.716,,,,UGC 03430,0.013539,93.95602758,64.43076436,SN2002em,93.96792083333332,64.43031111111111
PSO J122108.046+642650.684,,,,WISEA J122108.05+642650.6,0.1350579999999999,185.28354748,64.44741889,PTF11ddx,185.28583333333333,64.4478888888889
PSO J124337.006+643119.735,,,,WISEA J124337.05+643119.9,,190.90416978,64.52216529,SN2019mrg,190.90360833333327,64.52090555555556
PSO J060830.363+644325.129,,,,CGCG 308-009,0.014277,92.12656676,64.72365611,SN2006N,92.13017083333332,64.7236388888889
PSO J074142.098+644352.378,,,,WISEA J074142.12+644352.1,,115.42540111,64.73121021,SN1998ex,115.42616666666665,64.73397222222222
PSO J113922.692+644813.127,,,,WISEA J113922.68+644813.1,0.043616,174.84451901,64.80363812,SN2017hkz,174.84675,64.80435
PSO J020540.927+644901.698,,,,WISEA J020540.93+644901.6,,31.42053753,64.81714139,SN1181A,31.42083333333333,64.81666666666666
PSO J102603.491+645010.353,,,,WISEA J102603.48+645010.3,0.036789,156.51454882,64.83618231,SN2018jfn,156.514175,64.83666944444444
PSO J195048.085+645522.983,,,,WISEA J195048.11+645522.9,,297.70035593,64.92303228,SN2018fhe,297.70104166666664,64.92285833333334
PSO J064701.231+645600.260,,,,MCG +11-09-010,,101.75509548,64.93340501,Gaia15aek,101.76125,64.93436111111112
PSO J103731.982+650105.831,,,,CGCG 313-029,0.022538,159.38328222,65.01828374,SN2006ar,159.3781291666666,65.01613888888889
PSO J114102.494+650237.003,,,,WISEA J114102.51+650236.9,0.042298,175.26037645,65.04361486,Gaia15ada,175.25854166666664,65.04258333333333
PSO J110713.499+650553.220,,,,CGCG 314-006 NED01,0.032046,166.80627915,65.09812561,ASASSN-15ub,166.80445833333332,65.09950277777777
PSO J120400.217+650549.809,,,,VII Zw 435,0.039443,181.00093075,65.09711732,SN2019fch,181.004325,65.09631944444443
PSO J120805.884+651027.711,,,,WISEA J120805.92+651027.6,,182.02452524,65.17434875,SN2016coj,182.0283333333333,65.1772888888889
PSO J155921.625+651322.566,,,,WISEA J155921.65+651323.2,0.031969,239.84013042,65.22295189,SN2006ao,239.83020833333327,65.22878055555556
PSO J134245.325+651802.372,,,,WISEA J134245.33+651802.3,0.10449,205.68885404,65.30067168,PTF10fxp,205.67833333333328,65.30202777777778
PSO J192716.777+651858.477,,,,2MASS J19271683+6518582,,291.81983828,65.31622972,SN2001dx,291.8201208333333,65.31633055555554
PSO J180610.593+652048.263,,,,WISEA J180610.49+652046.2,,271.54412837,65.34675656,SN2019cbc,271.53821666666664,65.34636388888889
PSO J075332.592+652501.842,,,,WISEA J075332.58+652501.9,,118.38581853,65.41718233,SN2019bua,118.38452499999998,65.41684444444445
PSO J121438.883+652654.759,,,,WISEA J121438.88+652654.8,0.058473,183.66204319,65.44855448,SN2019klk,183.66030416666663,65.44766944444444
PSO J081326.865+652716.050,,,,WISEA J081326.85+652716.1,,123.3619533,65.45444285,SN2019pyr,123.36197916666664,65.45452222222222
PSO J092524.669+652806.038,,,,WISEA J092524.57+652805.5,0.02968,141.35275079,65.46833319,SN2019bwi,141.35425416666664,65.46750277777778
PSO J104058.611+653055.203,,,,SDSS J104058.57+653054.6,0.010887,160.24419404,65.51527712,SN2019nkf,160.24529166666662,65.51536111111109
PSO J192719.543+653354.396,,,,WISEA J192719.75+653352.8,0.017,291.83141317,65.56510326,SN2018zf,291.8317916666666,65.56493888888889
PSO J065109.813+653536.324,,,,WISEA J065109.84+653536.2,,102.79089105,65.59342823,SN2020zk,102.79485416666664,65.59284166666666
PSO J131128.386+653819.155,,,,SDSS J131128.38+653819.2,,197.86824652,65.63866134,SN2018avk,197.865625,65.63810000000001
PSO J160356.586+654017.710,,,,WISEA J160356.58+654017.8,,240.98577064,65.67159336,SN2019rqd,240.98685,65.67119444444445
PSO J210454.744+654234.190,,,,WISEA J210454.70+654231.8,0.024227,316.22811107,65.70948100000001,SN2016gcm,316.23008333333325,65.7081388888889
PSO J105154.402+654306.351,,,,WISEA J105154.40+654306.2,0.042779,162.97674212,65.71840464,SN2020nu,162.97659999999996,65.71876666666667
PSO J142438.359+654530.213,,,,2MASS J14243851+6545305,,216.1598171,65.75841694,SN1991O,216.1666708333333,65.76018888888889
PSO J105102.989+654653.738,,,,NGC 3392,0.01086,162.76254502,65.78156625,SN2010Y,162.76645833333333,65.77971944444444
PSO J122246.772+655037.637,,,,NGC 4332,0.009233,185.69487968,65.8438047,SN2009an,185.69779166666663,65.85116944444444
PSO J145858.046+655410.658,,,,WISEA J145858.02+655410.7,,224.74188401,65.90298043,SN2011dc,224.73545833333333,65.90231111111112
PSO J155255.755+655608.324,,,,MCG +11-19-025,0.036425,238.23233269,65.93565784,SN2000cf,238.23412916666663,65.93686111111111
PSO J160952.968+655618.404,,,,WISEA J160952.92+655619.1,,242.47073247,65.93845134,SN2018ers,242.47015833333327,65.93846666666667
PSO J163847.346+660109.097,,,,MCG +11-20-023,0.024,249.69733963,66.01921799,SN2003at,249.69920833333333,66.02325
PSO J153652.856+660328.528,,,,WISEA J153652.85+660328.7,,234.22020387,66.05793849,SN2018err,234.2212375,66.05808611111111
PSO J163556.829+661155.267,,,,WISEA J163556.89+661155.8,,248.98682835,66.19869268,SN1995O,248.9838375,66.19554444444445
PSO J071219.708+661212.378,,,,WISEA J071219.67+661212.2,,108.08210358,66.2034169,SN2019rlw,108.08302916666666,66.20354444444446
PSO J163547.257+661315.939,,,,WISEA J163547.23+661315.7,,248.94692983,66.22109531,SN2003il,248.9479208333333,66.22413888888889
PSO J185336.476+661355.642,,,,CGCG 323-004,0.037873,283.40199795,66.23214035,SN2005ej,283.41032916666666,66.23313888888889
PSO J033854.251+661749.994,,,,WISEA J033854.24+661750.2,0.020197,54.72601136,66.29722762,SN2019nju,54.72368333333333,66.29511944444444
PSO J133602.630+661809.218,,,,UGC 08604,0.01026,204.01090157,66.30256207,SN2018fru,204.01564166666665,66.3012
PSO J155200.040+661850.161,,,,WISEA J155200.03+661850.2,,238.00017159,66.31392083,SN2017xy,238.0014583333333,66.31476944444444
PSO J164308.986+662053.003,,,,WISEA J164308.98+662053.1,,250.78749281,66.3480443,PTF10gmj,250.787875,66.34763888888888
PSO J194540.734+663020.222,,,,VII Zw 914,,296.41974786,66.50561911,SN2018fmu,296.4206791666667,66.50829166666666
PSO J163532.782+663704.885,,,,WISEA J163532.80+663704.7,,248.88659854,66.6180405,iPTF14avu,248.88904166666663,66.61911111111111
PSO J163013.607+663800.349,,,,WISEA J163013.59+663800.5,,247.55672317,66.63340558,SN2019mbi,247.5581833333333,66.63381944444447
PSO J174413.553+664246.563,,,,WISEA J174413.57+664246.4,,266.05644909,66.71291739,SN2018eaw,266.0552,66.71296666666667
PSO J155506.514+664706.248,,,,WISEA J155506.52+664706.3,,238.77711367,66.78508063,SN2018kne,238.7716208333333,66.78478333333334
PSO J165845.909+665307.253,,,,WISEA J165845.90+665307.2,,254.69129158,66.88535716,SN2019bfk,254.6912916666666,66.88533055555557
PSO J180150.093+670229.567,,,,GALEXASC J180150.08+670229.2,,270.45872726,67.04156321,iPTF14axv,270.46370833333333,67.04094444444446
PSO J080331.268+670848.973,,,,WISEA J080331.22+670848.9,,120.88024846,67.14694337,SN1977C,120.8625,67.14833333333333
PSO J120644.583+670947.381,,,,NGC 4108,0.0083819999999999,181.68579998,67.163155,ASASSN-15lf,181.68983333333333,67.15666666666667
PSO J094606.437+671225.165,,,,WISEA J094606.37+671224.8,,146.52678544,67.20697826,SN2019dlh,146.52550416666662,67.20687777777778
PSO J080223.700+672507.750,,,,WISEA J080223.70+672507.1,,120.59899361,67.41882790000001,PTF10xzs,120.59874999999998,67.41861111111112
PSO J193329.361+673023.439,,,,WISEA J193329.33+673023.6,,293.37234709,67.50649283,SN2019gxu,293.374225,67.50658888888888
PSO J080213.442+673044.893,,,,WISEA J080213.31+673044.8,,120.55605576,67.51245271,PTF11pdk,120.55654166666665,67.51216666666667
PSO J090616.427+673050.426,,,,WISEA J090616.44+673050.0,,136.56848164,67.51400006,SN2019cqw,136.56806249999997,67.51391111111111
PSO J174231.831+673532.337,,,,NGC 6456,0.041265,265.63264391,67.59230963,SN2014bm,265.634,67.59493888888889
PSO J142944.771+673855.226,,,,WISEA J142944.78+673855.5,,217.43657727,67.64868926,SN2017fow,217.43691666666663,67.64813888888891
PSO J134105.778+674020.066,,,,NGC 5283,0.010404,205.27402066,67.67224091,SN2005dv,205.26854166666664,67.67231111111111
PSO J132825.129+674319.010,,,,WISEA J132825.13+674319.1,,202.1047325,67.72196195,SN2017jzp,202.10179166666663,67.71773055555556
PSO J091439.973+674420.974,,,,GALEXASC J091439.75+674420.5,,138.66661131,67.73917417,SN2019uqp,138.6663958333333,67.73909444444446
PSO J154339.561+674539.169,,,,UGC 10018,0.029187,235.91481799,67.76087337,SN2011de,235.97187916666664,67.7618111111111
PSO J174302.927+674902.367,,,,WISEA J174302.93+674902.4,,265.76220816,67.8173227,SN1992av,265.7703291666666,67.81863888888888
PSO J173819.887+675057.751,,,,WISEA J173819.86+675057.5,,264.5828682,67.84938563,SN2018ccn,264.5836625,67.8494361111111
PSO J111403.087+675128.456,,,,WISEA J111403.14+675128.7,0.020781,168.5129823,67.85793855,SN2016xb,168.50709583333332,67.85793333333332
PSO J173324.202+675210.268,,,,WISEA J173324.11+675209.8,,263.35089501,67.86953824,SN2019smf,263.35147916666665,67.86957222222222
PSO J071640.924+675342.804,,,,WISEA J071640.95+675342.5,,109.17057920000002,67.89522144,SN2016M,109.15729166666664,67.89230555555557
PSO J174417.827+680143.868,,,,WISEA J174417.84+680144.0,,266.07428094,68.02885092,SN2018dds,266.0756375,68.02907222222223
PSO J154835.523+680555.054,,,,CGCG 319-026,0.029337,237.14802095,68.09863976,SN1991ae,237.14791666666665,68.10055555555553
PSO J095953.964+680604.153,,,,2MASX J09595397+6806048,0.036,149.974859,68.1011561,PTF10aauo,149.97608333333332,68.10069444444444
PSO J174904.060+680622.149,,,,WISEA J174904.05+680622.1,,267.26689901,68.10616920000001,PTF10ncu,267.2546666666666,68.10513888888889
PSO J165916.321+681054.879,,,,WISEA J165916.32+681054.8,,254.81805739,68.18190007,PTF10otc,254.81824999999995,68.18205555555556
PSO J165825.292+681357.091,,,,WISEA J165825.34+681357.4,,254.60551894,68.23251927,SN2020bj,254.605625,68.23241944444446
PSO J124150.268+681537.040,,,,SDSS J124150.32+681536.9,,190.45947646,68.26029454,SN2018aik,190.45852916666664,68.26065
PSO J161555.423+682059.541,,,,IC 1216,0.0254,243.98096928,68.34986663,SN1997da,243.979,68.34813888888888
PSO J092750.097+682446.013,,,,MRK 0111 NED01,0.0126819999999999,141.95880630000005,68.41280071,SN2019xdf,141.96587083333333,68.41178888888889
PSO J223403.992+682630.203,,,,WISEA J223404.03+682630.3,0.014527,338.51667051,68.44172233,SN2014ci,338.52,68.44
PSO J162358.146+682659.356,,,,WISEA J162358.14+682659.4,,245.99227766,68.44980879,SN2019cwj,245.9840583333333,68.44815277777778
PSO J055825.374+682739.832,,,,UGC 03379,0.0137229999999999,89.60570292,68.46107224,SN1996by,89.604,68.45336111111111
PSO J150324.415+682728.501,,,,GALEXASC J150324.46+682729.0,,225.85190167,68.45792953,PTF10qfo,225.8495,68.45775
PSO J135025.272+683316.724,,,,KUG 1349+688,0.031218,207.60529331,68.55465434,SN2005bx,207.6039583333333,68.55538888888888
PSO J092401.939+683345.065,,,,UGC 04981,0.013236,141.00806592,68.56249868,SN2012gn,141.00732916666666,68.56203055555554
PSO J095117.800+683349.362,,,,WISEA J095117.78+683349.3,,147.82409748,68.56370686,PTF11abm,147.82358333333332,68.56366666666666
PSO J121611.709+683330.760,,,,WISEA J121611.75+683330.7,,184.04880823,68.55858777,SN2018dyc,184.04844166666663,68.55841111111111
PSO J152344.662+683754.104,,,,CGCG 338-006,0.022829,230.93610915,68.63169054,ASASSN-14ep,230.93358333333333,68.6321111111111
PSO J113035.814+684052.679,,,,MCG +12-11-027,,172.64921464,68.68131568,SN2019sxm,172.64860833333333,68.68081111111111
